busbar_name,type [R or K],busbar_kilometering [km],voltage [V],timestamp [HH:MM:SS]
84-024.334-K-2-T1-T1-82-Fødekobler,K,24.334,0.0,12:01:10
84-026.251-K-1-R1-91,K,26.251,0.0,12:00:00
84-026.251-K-2-R1-92,K,26.251,0.0,12:00:00
84-026.251-K-1-R1-91,K,26.251,0.0,12:00:10
84-026.251-K-2-R1-92,K,26.251,0.0,12:00:10
84-026.251-K-1-R1-91,K,26.251,0.0,12:00:20
84-026.251-K-2-R1-92,K,26.251,0.0,12:00:20
84-026.251-K-1-R1-91,K,26.251,0.0,12:00:40
84-026.251-K-2-R1-92,K,26.251,0.0,12:00:40
84-026.251-K-1-R1-91,K,26.251,0.0,12:00:50
84-026.251-K-2-R1-92,K,26.251,0.0,12:00:50
84-026.251-K-1-R1-91,K,26.251,0.0,12:01:00
84-026.251-K-2-R1-92,K,26.251,0.0,12:01:00
84-026.251-K-1-R1-91,K,26.251,0.0,12:01:10
84-026.251-K-2-R1-92,K,26.251,0.0,12:01:10
84-026.314-K-1-B1-01-BB,K,26.314,0.0,12:00:00
84-026.314-K-1-B1-01-BB,K,26.314,0.0,12:00:10
84-026.314-K-1-B1-01-BB,K,26.314,0.0,12:00:20
84-026.314-K-1-B1-01-BB,K,26.314,0.0,12:00:40
84-026.314-K-1-B1-01-BB,K,26.314,0.0,12:00:50
84-026.314-K-1-B1-01-BB,K,26.314,0.0,12:01:00
84-026.314-K-1-B1-01-BB,K,26.314,0.0,12:01:10
84-026.412-K-2-52-BB,K,26.412,0.0,12:00:00
84-026.412-K-2-52-BB,K,26.412,0.0,12:00:10
84-026.412-K-2-52-BB,K,26.412,0.0,12:00:20
84-026.412-K-2-52-BB,K,26.412,0.0,12:00:40
84-026.412-K-2-52-BB,K,26.412,0.0,12:00:50
84-026.412-K-2-52-BB,K,26.412,0.0,12:01:00
84-026.412-K-2-52-BB,K,26.412,0.0,12:01:10
84-026.862-K-2-B3-52-BB,K,26.862,0.0,12:00:00
84-026.862-K-2-B3-52-BB,K,26.862,0.0,12:00:10
84-026.862-K-2-B3-52-BB,K,26.862,0.0,12:00:20
84-026.862-K-2-B3-52-BB,K,26.862,0.0,12:00:40
84-026.862-K-2-B3-52-BB,K,26.862,0.0,12:00:50
84-026.862-K-2-B3-52-BB,K,26.862,0.0,12:01:00
84-026.862-K-2-B3-52-BB,K,26.862,0.0,12:01:10
84-026.900-K-11-B3-BB,K,26.9,0.0,12:00:00
84-026.900-K-11-B3-BB,K,26.9,0.0,12:00:10
84-026.900-K-11-B3-BB,K,26.9,0.0,12:00:20
84-026.900-K-11-B3-BB,K,26.9,0.0,12:00:40
84-026.900-K-11-B3-BB,K,26.9,0.0,12:00:50
84-026.900-K-11-B3-BB,K,26.9,0.0,12:01:00
84-026.900-K-11-B3-BB,K,26.9,0.0,12:01:10
84-026.990-K-2-B2-02a-BB,K,26.99,0.0,12:00:00
84-026.990-K-2-B2-02a-BB,K,26.99,0.0,12:00:10
84-026.990-K-2-B2-02a-BB,K,26.99,0.0,12:00:20
84-026.990-K-2-B2-02a-BB,K,26.99,0.0,12:00:40
84-026.990-K-2-B2-02a-BB,K,26.99,0.0,12:00:50
84-026.990-K-2-B2-02a-BB,K,26.99,0.0,12:01:00
84-026.990-K-2-B2-02a-BB,K,26.99,0.0,12:01:10
84-027.050-K-1-B2-02b-BB,K,27.05,0.0,12:00:00
84-027.050-K-1-B2-02b-BB,K,27.05,0.0,12:00:10
84-027.050-K-1-B2-02b-BB,K,27.05,0.0,12:00:20
84-027.050-K-1-B2-02b-BB,K,27.05,0.0,12:00:40
84-027.050-K-1-B2-02b-BB,K,27.05,0.0,12:00:50
84-027.050-K-1-B2-02b-BB,K,27.05,0.0,12:01:00
84-027.050-K-1-B2-02b-BB,K,27.05,0.0,12:01:10
84-027.103-K-2-B3,K,27.103,0.0,12:00:00
84-027.103-K-2-B3,K,27.103,0.0,12:00:10
84-027.103-K-2-B3,K,27.103,0.0,12:00:20
84-027.103-K-2-B3,K,27.103,0.0,12:00:40
84-027.103-K-2-B3,K,27.103,0.0,12:00:50
84-027.103-K-2-B3,K,27.103,0.0,12:01:00
84-027.103-K-2-B3,K,27.103,0.0,12:01:10
84-027.199-K-1-B2-06a-BB,K,27.199,0.0,12:00:00
84-027.199-K-1-B2-06a-BB,K,27.199,0.0,12:00:10
84-027.199-K-1-B2-06a-BB,K,27.199,0.0,12:00:20
84-027.199-K-1-B2-06a-BB,K,27.199,0.0,12:00:40
84-027.199-K-1-B2-06a-BB,K,27.199,0.0,12:00:50
84-027.199-K-1-B2-06a-BB,K,27.199,0.0,12:01:00
84-027.199-K-1-B2-06a-BB,K,27.199,0.0,12:01:10
84-027.230-K-2-B2-06b-BB,K,27.23,0.0,12:00:00
84-027.230-K-2-B2-06b-BB,K,27.23,0.0,12:00:10
84-027.230-K-2-B2-06b-BB,K,27.23,0.0,12:00:20
84-027.230-K-2-B2-06b-BB,K,27.23,0.0,12:00:40
84-027.230-K-2-B2-06b-BB,K,27.23,0.0,12:00:50
84-027.230-K-2-B2-06b-BB,K,27.23,0.0,12:01:00
84-027.230-K-2-B2-06b-BB,K,27.23,0.0,12:01:10
84-027.429-K-1-BB,K,27.429,0.0,12:00:00
84-027.429-K-2-B2-BB,K,27.429,0.0,12:00:00
84-027.429-K-1-BB,K,27.429,0.0,12:00:10
84-027.429-K-2-B2-BB,K,27.429,0.0,12:00:10
84-027.429-K-1-BB,K,27.429,0.0,12:00:20
84-027.429-K-2-B2-BB,K,27.429,0.0,12:00:20
84-027.429-K-1-BB,K,27.429,0.0,12:00:40
84-027.429-K-2-B2-BB,K,27.429,0.0,12:00:40
84-027.429-K-1-BB,K,27.429,0.0,12:00:50
84-027.429-K-2-B2-BB,K,27.429,0.0,12:00:50
84-027.429-K-1-BB,K,27.429,0.0,12:01:00
84-027.429-K-2-B2-BB,K,27.429,0.0,12:01:00
84-027.429-K-1-BB,K,27.429,0.0,12:01:10
84-027.429-K-2-B2-BB,K,27.429,0.0,12:01:10
